#pl_name,#pl_rade,#pl_radeerr1,#pl_radeerr2,#pl_radelim
HAT-P-60 b,18.556,0.875,-0.875,0
HAT-P-61 b,12.392,0.791,-0.791,0
HAT-P-61 b,10.077,0.303,-0.303,0
HAT-P-62 b,12.780,0.755,-0.755,0
HAT-P-62 b,12.027,0.325,-0.325,0
HAT-P-63 b,12.543,0.370,-0.370,0
HAT-P-64 b,19.089,0.785,-0.785,0
HAT-P-64 b,18.161,0.968,-0.968,0
HAT-P-65 b,17.854,1.079,-1.079,0
HAT-P-65 b,21.185,1.457,-1.457,0
HAT-P-66 b,17.822,1.793,-1.121,0
HAT-P-66 b,15.650,0.946,-0.946,0
HAT-P-67 b,23.580,1.048,-1.048,0
HAT-P-67 b,23.371,1.076,-0.796,0
HAT-P-68 b,15.205,1.131,-1.131,0
HAT-P-68 b,12.016,0.135,-0.135,0
HAT-P-69 b,18.786,0.572,-0.370,0
HAT-P-69 b,18.011,0.676,-0.676,0
HAT-P-7 b,16.390,0.150,-0.140,0
HAT-P-7 b,16.390,0.150,-0.140,0
HAT-P-7 b,15.906,1.995,-0.953,0
HAT-P-7 b,15.043,0.762,-0.762,0
HAT-P-7 b,16.416,0.699,-0.663,0
HAT-P-7 b,16.926,2.354,-2.354,0
HAT-P-7 b,16.390,0.150,-0.140,0
HAT-P-7 b,22.300,3.000,-3.000,0
HAT-P-7 b,16.713,0.684,-0.684,0
HAT-P-7 b,16.421,0.179,-0.179,0
HAT-P-7 b,16.050,0.350,-0.340,0
HAT-P-7 b,16.100,0.810,-0.910,0
HAT-P-7 b,16.926,0.224,-0.224,0
HAT-P-7 b,15.278,2.186,-0.975,0
HAT-P-7 b,16.819,0.687,-0.687,0
HAT-P-70 b,20.268,0.693,-0.693,0
HAT-P-70 b,20.961,1.681,-1.121,0
HAT-P-8 b,16.814,0.785,-0.785,0
HAT-P-8 b,16.810,0.900,-0.670,0
HAT-P-8 b,14.229,0.600,-0.600,0
HAT-P-8 b,15.693,1.457,-1.457,0
HAT-P-9 b,15.849,0.874,-0.874,0
HAT-P-9 b,15.690,0.670,-0.670,0
HAT-P-9 b,15.468,1.121,-1.121,0
HAT-P-9 b,15.693,,,0
HAT-P-9 b,15.693,0.673,-0.673,0
HAT-P-9 b,15.614,0.751,-0.729,0
HATS-1 b,14.594,1.816,-1.098,0
HATS-1 b,14.594,1.793,-1.098,0
HATS-1 b,12.488,0.614,-0.614,0
HATS-10 b,10.862,0.684,-0.504,0
HATS-10 b,10.862,0.684,-0.504,0
HATS-11 b,16.668,0.347,-0.347,0
HATS-11 b,18.030,0.720,-0.720,0
HATS-11 b,17.700,2.200,-1.700,0
HATS-11 b,10.200,4.100,-4.100,0
HATS-11 b,16.926,0.874,-0.874,0
HATS-12 b,5.690,1.230,-0.610,0
HATS-12 b,7.760,0.470,-0.470,0
HATS-12 b,8.845,1.625,-0.818,0
HATS-12 b,15.513,0.661,-0.661,0
HATS-12 b,7.800,0.900,-0.600,0
HATS-12 b,15.132,1.906,-1.906,0
HATS-13 b,13.585,0.392,-0.392,0
HATS-13 b,12.109,0.268,-0.268,0
HATS-13 b,13.585,0.392,-0.392,0
HATS-14 b,11.646,0.359,-0.247,0
HATS-14 b,12.022,0.392,-0.392,0
HATS-14 b,11.646,0.359,-0.247,0
HATS-14 b,11.657,0.336,-0.224,0
HATS-15 b,12.386,0.448,-0.448,0
HATS-16 b,14.572,1.681,-1.681,0
HATS-16 b,13.747,0.363,-0.363,0
HATS-17 b,8.709,0.628,-0.628,0
HATS-17 b,9.682,0.544,-0.544,0
HATS-18 b,14.986,1.143,-0.549,0
HATS-18 b,14.897,0.841,-0.841,0
HATS-18 b,15.116,,,0
HATS-2 b,14.069,0.899,-0.899,0
HATS-2 b,13.092,0.336,-0.336,0
HATS-2 b,13.092,0.336,-0.336,0
HATS-22 b,12.138,0.914,-0.914,0
HATS-22 b,10.682,0.538,-0.325,0
HATS-23 b,20.849,3.363,-4.484,0
HATS-23 b,22.504,17.500,-17.500,0
HATS-24 b,15.637,0.639,-0.639,0
HATS-24 b,16.668,0.874,-0.605,0
HATS-24 b,17.374,0.247,-0.247,0
HATS-24 b,15.919,0.863,-0.863,0
HATS-25 b,14.188,0.790,-0.790,0
HATS-25 b,14.123,1.121,-1.121,0
HATS-26 b,19.616,2.354,-2.354,0
HATS-26 b,17.100,0.950,-0.950,0
HATS-27 b,15.305,1.099,-1.099,0
HATS-27 b,16.814,2.242,-1.233,0
HATS-28 b,13.446,0.601,-0.601,0
HATS-28 b,13.384,0.785,-0.785,0
HATS-29 b,14.022,0.684,-0.684,0
HATS-29 b,12.962,0.582,-0.582,0
HATS-3 b,14.582,0.196,-0.196,0
HATS-3 b,15.480,0.392,-0.392,0
HATS-3 b,11.097,2.130,-2.130,0
HATS-3 b,15.480,0.392,-0.392,0
HATS-3 b,15.480,0.392,-0.392,0
HATS-30 b,14.407,0.806,-0.806,0
HATS-30 b,13.171,0.583,-0.583,0
HATS-31 b,18.383,2.466,-2.466,0
HATS-32 b,12.066,0.465,-0.465,0
HATS-32 b,14.000,1.614,-1.076,0
HATS-33 b,13.787,1.255,-0.908,0
HATS-33 b,12.935,0.168,-0.168,0
HATS-33 b,12.888,0.650,-0.650,0
HATS-34 b,12.543,1.684,-1.684,0
HATS-34 b,16.029,2.130,-2.130,0
HATS-35 b,16.410,0.773,-0.493,0
HATS-35 b,15.659,0.792,-0.792,0
HATS-36 b,12.770,0.880,-0.330,0
HATS-36 b,13.400,1.500,-1.100,0
HATS-36 b,12.920,0.380,-0.380,0
HATS-36 b,13.843,0.482,-0.482,0
HATS-37 A b,6.793,0.179,-0.179,0
HATS-38 b,6.464,0.634,-0.634,0
HATS-38 b,6.882,0.191,-0.191,0
HATS-39 b,19.157,1.946,-1.946,0
HATS-39 b,17.598,1.345,-1.345,0
HATS-4 b,11.433,0.415,-0.415,0
HATS-4 b,11.433,0.415,-0.415,0
HATS-4 b,12.908,0.750,-0.750,0
HATS-40 b,17.710,1.793,-1.345,0
HATS-40 b,15.090,1.248,-1.248,0
HATS-41 b,11.543,1.434,-1.434,0
HATS-41 b,14.908,3.251,-2.242,0
HATS-42 b,15.693,2.802,-1.569,0
HATS-42 b,13.250,0.346,-0.346,0
HATS-43 b,13.899,0.825,-0.825,0
HATS-43 b,13.227,0.560,-0.560,0
HATS-44 b,11.929,0.392,-0.392,0
HATS-44 b,11.960,1.401,-0.796,0
HATS-45 b,14.415,1.042,-1.042,0
HATS-45 b,13.900,0.651,-0.651,0
HATS-46 b,10.122,0.650,-0.504,0
HATS-46 b,10.390,0.252,-0.252,0
HATS-47 b,12.520,0.157,-0.157,0
HATS-47 b,13.337,0.431,-0.431,0
HATS-48 A b,8.967,0.168,-0.168,0
HATS-48 A b,8.831,0.522,-0.522,0
HATS-49 b,8.575,0.146,-0.146,0
HATS-5 b,10.223,0.280,-0.280,0
HATS-5 b,10.223,0.280,-0.280,0
HATS-5 b,10.220,0.592,-0.592,0
HATS-50 b,12.666,0.841,-0.841,0
HATS-51 b,15.805,2.130,-2.130,0
HATS-51 b,13.011,0.676,-0.676,0
HATS-52 b,15.491,0.964,-0.964,0
HATS-52 b,15.437,,,0
HATS-53 b,14.714,,,0
HATS-53 b,15.020,0.628,-0.628,0
HATS-54 b,11.377,0.269,-0.269,0
HATS-54 b,10.558,,,0
HATS-54 b,11.960,0.583,-0.583,0
HATS-55 b,12.102,0.809,-0.809,0
HATS-55 b,14.022,0.291,-0.291,0
HATS-56 b,18.921,0.437,-0.616,0
HATS-56 b,17.026,0.854,-0.854,0
HATS-57 b,12.801,0.662,-0.662,0
HATS-57 b,12.767,0.314,-0.314,0
HATS-58 A b,12.274,0.695,-0.695,0
HATS-58 A b,9.868,0.187,-0.187,0
HATS-59 b,12.621,0.863,-0.863,0
HATS-59 b,13.375,,,0
HATS-6 b,11.504,0.362,-0.362,0
HATS-6 b,11.187,0.213,-0.213,0
HATS-60 b,12.924,0.594,-0.594,0
HATS-60 b,10.497,0.595,-0.595,0
HATS-61 b,13.395,0.751,-0.751,0
HATS-61 b,9.952,0.590,-0.590,0
HATS-62 b,11.825,0.280,-0.280,0
HATS-63 b,12.518,0.311,-0.311,0
HATS-63 b,13.529,0.437,-0.437,0
HATS-64 b,15.255,1.221,-1.221,0
HATS-64 b,18.820,0.908,-0.908,0
HATS-65 b,16.825,0.560,-0.560,0
HATS-66 b,13.071,0.928,-0.928,0
HATS-66 b,15.816,0.942,-0.942,0
HATS-67 b,16.767,,,0
HATS-67 b,18.887,0.527,-0.527,0
HATS-68 b,16.475,0.919,-0.919,0
HATS-68 b,13.809,0.437,-0.325,0
HATS-69 b,10.593,0.247,-0.247,0
HATS-69 b,10.093,0.583,-0.583,0
HATS-7 b,5.893,0.489,-0.489,0
HATS-7 b,6.311,0.516,-0.381,0
HATS-7 b,6.311,0.516,-0.381,0
HATS-70 b,15.513,0.886,-0.829,0
HATS-70 b,14.585,0.970,-0.970,0
HATS-71 b,11.478,0.202,-0.202,0
HATS-71 b,10.326,0.331,-0.331,0
HATS-72 b,8.097,0.036,-0.036,0
HATS-72 b,9.490,0.755,-0.755,0
HATS-74 A b,11.689,0.534,-0.534,0
HATS-74 A b,11.568,0.235,-0.235,0
HATS-75 b,9.909,0.146,-0.146,0
HATS-75 b,9.665,0.351,-0.351,0
HATS-76 b,12.094,0.347,-0.347,0
HATS-76 b,11.757,0.520,-0.520,0
HATS-77 b,13.058,0.235,-0.235,0
HATS-77 b,14.053,0.658,-0.658,0
HATS-8 b,9.785,1.345,-0.841,0
HATS-8 b,9.785,1.379,-0.841,0
HATS-9 b,11.938,1.098,-1.098,0
HATS-9 b,17.200,2.900,-2.200,0
HATS-9 b,13.850,0.350,-0.350,0
HATS-9 b,13.141,0.110,-0.110,0
HATS-9 b,14.420,2.770,-0.310,0
HATS-9 b,11.938,1.098,-1.098,0
HD 100546 b,77.342,30.264,-32.506,0
HD 106315 b,2.329,0.348,-0.256,0
HD 106315 b,2.400,0.120,-0.120,0
HD 106315 b,2.440,0.170,-0.170,0
HD 106315 b,2.320,0.130,-0.080,0
HD 106315 b,2.230,0.300,-0.250,0
HD 106315 c,4.350,0.230,-0.230,0
HD 106315 c,4.786,0.090,-0.090,0
HD 106315 c,4.294,0.604,-0.453,0
HD 106315 c,3.950,0.420,-0.390,0
HD 106315 c,4.310,0.100,-0.080,0
HD 106315 c,4.400,0.250,-0.270,0
HD 106315 c,4.050,0.650,-0.650,0
HD 108236 b,1.586,0.098,-0.098,0
HD 108236 b,1.615,0.051,-0.051,0
HD 108236 b,1.553,1.951,-1.951,0
HD 108236 c,2.057,0.829,-0.829,0
HD 108236 c,2.068,0.100,-0.091,0
HD 108236 c,2.071,0.052,-0.052,0
HD 108236 d,2.623,0.701,-0.701,0
HD 108236 d,2.720,0.110,-0.110,0
HD 108236 d,2.539,0.062,-0.065,0
HD 108236 e,3.083,0.052,-0.052,0
HD 108236 e,3.120,0.130,-0.120,0
HD 108236 e,3.003,0.434,-0.434,0
HD 108236 f,2.017,0.052,-0.057,0
HD 109833 b,2.174,0.124,-0.124,0
HD 109833 b,2.888,0.152,-0.127,0
HD 109833 c,2.590,0.196,-0.175,0
HD 109833 c,2.614,1.333,-1.333,0
HD 110082 b,3.200,0.100,-0.100,0
HD 110082 b,3.131,0.599,-0.599,0
HD 110113 b,2.050,0.120,-0.120,0
HD 110113 b,2.011,3.521,-3.521,0
HD 114082 b,11.209,0.336,-0.336,0
HD 118203 b,13.138,0.760,-0.760,0
HD 136352 b,1.664,0.043,-0.043,0
HD 136352 b,1.828,0.567,-0.567,0
HD 136352 b,1.482,0.058,-0.056,0
HD 136352 c,2.916,0.075,-0.073,0
HD 136352 c,2.608,0.078,-0.077,0
HD 136352 c,2.579,0.201,-0.201,0
HD 136352 d,2.562,0.088,-0.079,0
HD 137496 b,1.310,0.060,-0.050,0
HD 1397 b,12.216,1.481,-1.481,0
HD 1397 b,11.467,0.146,-0.146,0
HD 1397 b,11.500,0.280,-0.303,0
HD 149026 b,8.127,0.560,-0.560,0
HD 149026 b,6.837,1.110,-0.807,0
HD 149026 b,8.288,0.415,-0.415,0
HD 149026 b,9.090,0.325,-0.303,0
HD 149026 b,9.113,0.303,-0.280,0
HD 149026 b,8.295,0.224,-0.224,0
HD 149026 b,7.331,0.673,-0.504,0
HD 152843 b,3.410,0.140,-0.120,0
HD 152843 c,5.830,0.140,-0.140,0
HD 152843 c,4.184,0.871,-0.871,0
HD 15337 b,1.699,0.062,-0.059,0
HD 15337 b,1.725,0.699,-0.699,0
HD 15337 b,1.640,0.060,-0.060,0
HD 15337 c,2.390,0.120,-0.120,0
HD 15337 c,2.522,0.106,-0.102,0
HD 15337 c,2.195,1.629,-1.629,0
HD 158259 b,1.285,0.067,-0.067,0
HD 17156 b,12.184,0.074,-0.074,0
HD 17156 b,11.938,0.404,-0.404,0
HD 17156 b,12.274,0.224,-0.224,0
HD 17156 b,12.987,0.744,-0.744,0
HD 17156 b,11.430,0.900,-0.900,0
HD 17156 b,12.330,0.336,-0.336,0
HD 183579 b,3.437,0.401,-0.401,0
HD 183579 b,3.550,0.150,-0.120,0
HD 183579 b,3.530,0.130,-0.110,0
HD 18599 b,2.676,0.702,-0.702,0
HD 18599 b,2.700,0.050,-0.050,0
HD 18599 b,2.600,0.150,-0.130,0
HD 189733 b,12.902,0.426,-0.426,0
HD 189733 b,12.300,,,0
HD 189733 b,12.543,0.426,-0.426,0
HD 189733 b,12.756,0.303,-0.303,0
HD 189733 b,14.120,0.340,-0.340,0
HD 189733 b,12.778,,,0
HD 189733 b,13.301,0.952,-0.952,0
HD 189733 b,13.630,0.269,-0.269,0
HD 189733 b,12.666,0.112,-0.112,0
HD 189733 b,12.756,0.303,-0.303,0
HD 191939 b,3.390,0.070,-0.070,0
HD 191939 b,3.410,0.075,-0.075,0
HD 191939 b,3.260,0.166,-0.166,0
HD 191939 b,3.420,0.110,-0.110,0
HD 191939 c,3.195,0.075,-0.075,0
HD 191939 c,3.230,0.110,-0.110,0
HD 191939 c,2.560,0.136,-0.136,0
HD 191939 c,3.080,0.070,-0.070,0
HD 191939 d,2.995,0.070,-0.070,0
HD 191939 d,3.160,0.110,-0.110,0
HD 191939 d,2.617,0.153,-0.153,0
HD 191939 d,3.040,0.070,-0.070,0
HD 202772 A b,17.318,0.583,-0.673,0
HD 202772 A b,17.215,0.872,-0.872,0
HD 203030 b,14.460,0.673,-0.448,0
HD 20329 b,1.694,0.121,-0.121,0
HD 20329 b,1.720,0.070,-0.070,0
HD 206893 b,14.011,0.224,-0.224,0
HD 206893 c,16.365,2.018,-0.673,0
HD 207897 b,2.424,0.172,-0.172,0
HD 207897 b,2.501,0.082,-0.078,0
HD 209458 b,15.920,1.120,-1.120,0
HD 209458 b,15.233,0.179,-0.213,0
HD 209458 b,15.917,1.121,-1.457,0
HD 209458 b,14.796,0.269,-0.280,0
HD 209458 b,16.264,0.829,-0.829,0
HD 209458 b,15.099,0.673,-0.673,0
HD 209458 b,15.233,0.179,-0.213,0
HD 209458 b,14.240,0.220,-0.220,0
HD 209458 b,15.468,0.191,-0.191,0
HD 209458 b,15.805,0.673,-0.673,0
HD 209458 b,15.700,,,0
HD 209458 b,15.620,0.597,-0.597,0
HD 209458 b,15.244,,,0
HD 209458 b,15.581,0.224,-0.224,0
HD 213885 b,1.745,0.051,-0.052,0
HD 213885 b,1.613,0.788,-0.788,0
HD 21749 c,0.892,0.064,-0.058,0
HD 21749 c,1.000,0.551,-0.551,0
HD 219134 b,1.354,0.342,-0.342,0
HD 219134 b,1.533,0.097,-0.078,0
HD 219134 b,1.602,0.055,-0.055,0
HD 219134 b,1.606,0.086,-0.086,0
HD 219134 c,1.279,0.104,-0.104,0
HD 219134 c,1.507,0.074,-0.060,0
HD 219134 c,1.511,0.047,-0.047,0
HD 219134 d,1.610,0.020,-0.020,-1
HD 219134 f,1.310,0.020,-0.020,-1
HD 219666 b,4.764,0.286,-0.286,0
HD 219666 b,4.710,0.170,-0.170,0
HD 221416 b,8.357,0.805,-0.805,0
HD 221416 b,9.170,0.340,-0.310,0
HD 23472 b,2.235,0.161,-0.161,0
HD 23472 b,2.000,0.110,-0.100,0
HD 23472 b,1.872,1.321,-1.321,0
HD 23472 c,1.677,0.972,-0.972,0
HD 23472 c,2.149,0.345,-0.345,0
HD 23472 c,1.870,0.120,-0.110,0
HD 23472 d,0.807,0.769,-0.769,0
HD 23472 d,0.750,0.067,-0.057,0
HD 23472 e,0.928,0.525,-0.525,0
HD 23472 e,0.818,0.080,-0.065,0
HD 23472 f,1.177,0.976,-0.976,0
HD 23472 f,1.137,0.084,-0.077,0
HD 260655 b,1.240,0.023,-0.023,0
HD 260655 b,1.473,0.110,-0.110,0
HD 260655 c,1.533,0.051,-0.046,0
HD 260655 c,3.580,1.186,-1.186,0
HD 2685 b,16.141,0.560,-0.560,0
HD 2685 b,16.980,0.694,-0.694,0
HD 28109 b,2.199,0.098,-0.100,0
HD 28109 b,2.184,0.178,-0.178,0
HD 28109 c,1.745,0.137,-0.137,0
HD 28109 c,4.230,0.110,-0.110,0
HD 28109 d,3.002,0.473,-0.473,0
HD 28109 d,3.250,0.110,-0.110,0
HD 3167 b,1.700,0.080,-0.080,0
HD 3167 b,1.600,0.090,-0.080,0
HD 3167 b,1.574,0.054,-0.054,0
HD 3167 b,1.624,0.171,-0.080,0
HD 3167 b,1.800,0.200,-0.100,0
HD 3167 b,1.557,0.057,-0.057,0
HD 3167 b,1.700,0.180,-0.150,0
HD 3167 b,1.626,0.048,-0.054,0
HD 3167 b,1.627,0.083,-0.058,0
HD 3167 b,1.670,0.170,-0.100,0
HD 3167 c,2.740,0.106,-0.100,0
HD 3167 c,2.860,0.220,-0.220,0
HD 3167 c,3.010,0.420,-0.280,0
HD 3167 c,2.850,0.240,-0.150,0
HD 3167 c,2.831,0.308,-0.145,0
HD 3167 c,2.923,0.098,-0.109,0
HD 3167 c,3.000,0.500,-0.300,0
HD 3167 c,3.000,0.450,-0.210,0
HD 3167 c,2.300,0.200,-0.100,0
HD 332231 b,9.718,0.303,-0.280,0
HD 332231 b,10.173,0.451,-0.451,0
HD 5278 b,2.314,0.537,-0.537,0
HD 5278 b,2.450,0.050,-0.050,0
HD 56414 b,2.761,0.136,-0.136,0
HD 56414 b,3.710,0.200,-0.200,0
HD 63433 b,2.243,0.154,-0.154,0
HD 63433 b,2.150,0.100,-0.100,0
HD 63433 c,2.573,0.300,-0.300,0
HD 63433 c,2.670,0.120,-0.120,0
HD 63433 c,2.710,0.140,-0.140,0
HD 63454 b,12.310,,,0
HD 63935 b,2.727,0.144,-0.144,0
HD 63935 b,2.990,0.140,-0.140,0
HD 63935 c,2.900,0.130,-0.130,0
HD 63935 c,3.001,0.608,-0.608,0
HD 73583 b,2.790,0.100,-0.100,0
HD 73583 b,2.620,0.216,-0.216,0
HD 73583 c,2.390,0.100,-0.090,0
HD 73583 c,1.998,0.167,-0.167,0
HD 80606 b,11.243,0.258,-0.258,0
HD 80606 b,11.243,0.303,-0.303,0
HD 80606 b,10.980,0.340,-0.340,0
HD 80606 b,11.994,0.336,-0.336,0
HD 80653 b,1.613,0.071,-0.071,0
HD 80653 b,1.611,2.433,-2.433,0
HD 80653 b,1.613,0.071,-0.071,0
HD 86226 c,2.128,0.109,-0.109,0
HD 86226 c,2.160,0.080,-0.080,0
HD 89345 b,7.263,0.325,-0.314,0
HD 89345 b,7.398,0.314,-0.336,0
HD 89345 b,6.860,0.140,-0.140,0
HD 89345 b,6.972,0.584,-0.584,0
HD 93963 A b,1.350,0.042,-0.042,0
HD 93963 A b,1.537,0.120,-0.120,0
HD 93963 A c,2.993,0.165,-0.165,0
HD 93963 A c,3.228,0.059,-0.059,0
HD 95338 b,4.366,0.244,-0.244,0
HD 95338 b,3.890,0.190,-0.200,0
HD 97658 b,2.430,0.147,-0.147,0
HD 97658 b,2.354,0.112,-0.112,0
HD 97658 b,2.341,0.170,-0.150,0
HD 97658 b,2.120,0.060,-0.060,0
HD 97658 b,2.247,0.098,-0.095,0
HIP 116454 b,2.530,0.180,-0.180,0
HIP 116454 b,2.530,0.180,-0.180,0
HIP 116454 b,2.466,0.112,-0.112,0
HIP 41378 b,2.507,0.141,-0.141,0
HIP 41378 b,2.900,0.440,-0.440,0
HIP 41378 c,2.300,3.673,-3.673,0
HIP 41378 c,2.560,0.400,-0.400,0
HIP 41378 d,3.960,0.590,-0.590,0
HIP 41378 e,5.510,0.770,-0.770,0
HIP 41378 f,10.200,1.400,-1.400,0
HIP 65 A b,22.754,6.837,-5.492,0
HIP 65 A b,5.916,0.781,-0.781,0
HIP 65426 b,16.814,1.121,-1.121,0
HIP 67522 b,10.070,0.470,-0.470,0
HIP 75056 A b,22.418,5.604,-5.604,0
HIP 94235 b,3.004,1.190,-1.190,0
HIP 94235 b,3.207,,,0
HIP 94235 b,3.000,0.320,-0.280,0
HIP 97166 b,2.757,0.186,-0.186,0
HIP 97166 b,2.740,0.130,-0.130,0
HN Peg b,11.777,1.527,-0.654,0
HR 2562 b,12.442,1.233,-1.233,0
HR 858 b,1.771,0.094,-0.094,0
HR 858 b,2.085,0.068,-0.064,0
HR 858 c,1.939,0.069,-0.069,0
HR 858 c,2.392,0.123,-0.123,0
HR 858 d,2.164,0.086,-0.083,0
HR 858 d,2.075,0.209,-0.209,0
HR 8799 b,13.000,1.000,-1.000,0
HR 8799 b,6.725,,,0
HR 8799 c,13.000,1.000,0.000,0
HR 8799 c,11.209,,,0
HR 8799 d,13.000,1.000,0.000,0
HR 8799 d,10.088,,,0
HR 8799 e,10.088,,,0
HR 8799 e,13.115,1.457,-1.233,0
K2-10 b,4.370,0.410,-0.410,0
K2-10 b,3.735,0.244,-0.151,0
K2-10 b,3.830,,,0
K2-10 b,3.840,0.350,-0.340,0
K2-10 b,2.980,0.380,-0.840,0
K2-10 b,3.920,0.690,-0.690,0
K2-100 b,3.436,0.187,-0.187,0
K2-100 b,3.880,0.160,-0.160,0
K2-100 b,4.670,,,0
K2-100 b,3.590,0.140,-0.140,0
K2-100 b,1.520,0.110,-0.110,0
K2-100 b,3.600,0.400,-0.200,0
K2-100 b,3.500,0.200,-0.200,0
K2-100 b,3.450,0.160,-0.150,0
K2-101 b,2.194,0.310,-0.124,0
K2-101 b,1.850,,,0
K2-101 b,2.000,0.100,-0.100,0
K2-101 b,1.940,0.130,-0.250,0
K2-101 b,2.000,0.140,-0.070,0
K2-102 b,1.300,0.100,-0.100,0
K2-104 b,2.430,0.590,-0.600,0
K2-104 b,1.900,0.200,-0.100,0
K2-104 b,0.990,,,0
K2-104 b,1.960,0.150,-0.150,0
K2-104 b,1.790,0.100,-0.060,0
K2-105 b,3.500,0.400,-0.200,0
K2-105 b,3.590,0.440,-0.390,0
K2-105 b,3.407,0.234,-0.149,0
K2-105 b,3.370,0.120,-0.120,0
K2-105 b,3.550,0.110,-0.310,0
K2-105 b,3.590,0.110,-0.070,0
K2-105 b,3.315,0.209,-0.209,0
K2-107 b,12.043,1.619,-0.953,0
K2-107 b,14.400,2.200,-1.900,0
K2-107 b,17.380,3.770,-0.460,0
K2-107 b,15.980,0.550,-0.550,0
K2-107 b,16.141,1.681,-1.681,0
K2-108 b,5.300,0.900,-0.700,0
K2-108 b,5.330,0.210,-0.210,0
K2-108 b,7.564,1.457,-1.211,0
K2-108 b,5.810,0.360,-0.710,0
K2-108 b,5.280,0.540,-0.540,0
K2-11 b,2.420,0.290,-0.290,0
K2-11 b,7.550,9.330,-9.330,0
K2-11 b,2.920,0.300,-0.530,0
K2-11 b,2.470,,,0
K2-110 b,2.592,0.098,-0.098,0
K2-110 b,2.524,0.160,-0.102,0
K2-110 b,2.592,0.098,-0.097,0
K2-110 b,2.560,0.070,-0.070,0
K2-110 b,2.500,0.200,-0.100,0
K2-110 b,2.550,0.180,-0.180,0
K2-111 b,1.900,0.200,-0.200,0
K2-111 b,2.090,0.520,-0.520,0
K2-111 b,1.820,0.110,-0.090,0
K2-111 b,1.410,0.150,-0.390,0
K2-111 b,1.820,0.110,-0.090,0
K2-111 b,1.223,0.196,-0.124,0
K2-113 b,12.500,1.700,-1.600,0
K2-113 b,12.140,0.350,-0.350,0
K2-113 b,10.424,1.121,-0.785,0
K2-113 b,11.227,,,0
K2-113 b,12.550,0.480,-0.510,0
K2-114 b,10.710,0.580,-0.350,0
K2-114 b,10.880,0.290,-0.280,0
K2-114 b,11.100,0.800,-0.600,0
K2-114 b,10.447,0.347,-0.347,0
K2-114 b,11.162,0.642,-0.642,0
K2-114 b,10.670,0.360,-0.360,0
K2-114 b,10.559,0.359,-0.224,0
K2-115 b,12.060,0.220,-0.220,0
K2-115 b,12.498,0.639,-0.684,0
K2-115 b,11.523,0.599,-0.599,0
K2-115 b,11.550,0.950,-0.530,0
K2-115 b,11.500,0.800,-0.600,0
K2-116 b,0.719,0.089,-0.057,0
K2-116 b,0.814,,,0
K2-116 b,0.690,0.040,-0.040,0
K2-117 b,1.960,0.120,-0.120,0
K2-117 b,1.740,0.330,-0.270,0
K2-117 b,2.030,0.100,-0.100,0
K2-117 b,2.100,0.500,-0.400,0
K2-117 b,2.030,0.210,-0.210,0
K2-117 b,2.101,0.980,-0.980,0
K2-117 c,2.100,0.500,-0.400,0
K2-117 c,1.750,0.310,-0.140,0
K2-117 c,1.940,0.220,-0.210,0
K2-117 c,2.030,0.130,-0.130,0
K2-117 c,2.060,0.120,-0.120,0
K2-118 b,2.540,0.230,-0.200,0
K2-118 b,2.480,0.240,-0.380,0
K2-119 b,2.160,0.140,-0.310,0
K2-119 b,2.290,0.150,-0.130,0
K2-119 b,2.530,0.200,-0.200,0
K2-119 b,2.600,0.600,-0.400,0
K2-12 b,2.140,,,0
K2-12 b,2.440,0.300,-0.140,0
K2-12 b,2.330,0.580,-0.580,0
K2-12 b,2.720,0.730,-0.730,0
K2-12 b,2.188,0.369,-0.222,0
K2-12 b,2.480,0.420,-0.410,0
K2-120 b,2.010,0.130,-0.120,0
K2-120 b,1.970,0.290,-0.530,0
K2-121 b,7.500,0.140,-0.140,0
K2-121 b,7.520,0.220,-0.180,0
K2-121 b,7.644,0.373,-0.291,0
K2-121 b,7.440,0.620,-0.500,0
K2-121 b,9.120,0.660,-0.680,0
K2-121 b,7.700,1.100,-1.100,0
K2-121 b,7.603,0.647,-0.647,0
K2-122 b,1.170,0.140,-0.190,0
K2-122 b,1.220,0.170,-0.130,0
K2-122 b,1.280,0.080,-0.080,0
K2-122 b,1.300,0.300,-0.200,0
K2-122 b,1.160,0.100,-0.050,0
K2-122 b,1.210,0.080,-0.080,0
K2-123 b,2.660,0.330,-0.280,0
K2-123 b,2.500,,,0
K2-123 b,3.070,0.800,-0.450,0
K2-123 b,2.760,0.160,-0.160,0
K2-123 b,2.650,0.150,-0.150,0
K2-123 b,3.000,0.600,-0.500,0
K2-124 b,2.640,0.240,-0.240,0
K2-124 b,2.900,,,0
K2-124 b,3.030,0.120,-0.120,0
K2-124 b,2.600,1.100,-1.000,0
K2-124 b,2.900,0.100,-0.100,0
K2-124 b,2.360,0.610,-0.490,0
K2-125 b,2.180,0.190,-0.180,0
K2-126 b,2.000,0.400,-0.300,0
K2-126 b,1.920,0.150,-0.230,0
K2-126 b,1.970,0.120,-0.120,0
K2-126 b,1.840,0.110,-0.100,0
K2-126 b,1.795,0.135,-0.081,0
K2-127 b,9.100,3.700,-3.700,0
K2-127 b,8.660,0.680,-0.590,0
K2-127 b,8.370,0.330,-0.330,0
K2-127 b,12.720,1.110,-0.460,0
K2-128 b,1.117,0.088,-0.161,0
K2-128 b,1.203,0.102,-0.074,0
K2-128 b,1.420,0.160,-0.130,0
K2-129 b,0.661,0.090,-0.249,0
