Kepler-102 b,0.46,0.72
Kepler-102 c,0.567,0.72
Kepler-102 d,1.154,0.72
Kepler-102 e,2.17,0.72
Kepler-102 f,0.861,0.72
Kepler-1020 b,2.28,0.8
Kepler-1021 b,2.33,0.86
Kepler-1022 b,2.36,0.68
Kepler-1023 b,2.63,0.89
Kepler-1024 b,3.91,0.78
Kepler-1025 b,1.98,1.13
Kepler-1026 b,2.21,0.75
Kepler-1027 b,0.89,0.82
Kepler-1028 b,1.33,0.87
Kepler-1029 b,1.26,0.77
Kepler-103 b,3.486,1.49
Kepler-103 c,5.45,1.49
Kepler-1030 b,2.48,0.76
Kepler-1031 b,0.87,1.12
Kepler-1032 b,1.87,0.71
Kepler-1033 b,2.51,0.92
Kepler-1034 b,2.26,0.8
Kepler-1035 b,1.17,0.97
Kepler-1036 b,3.01,0.89
Kepler-1037 b,1.28,0.78
Kepler-1038 b,3.53,0.83
Kepler-1038 c,1.416,0.82
Kepler-1039 b,1.46,0.74
Kepler-104 b,3.1,1.35
Kepler-104 c,3.13,1.35
Kepler-104 d,3.58,1.35
Kepler-1040 b,2.08,0.96
Kepler-1041 b,2.94,1.08
Kepler-1042 b,2.19,0.72
Kepler-1043 b,2.55,0.9
Kepler-1044 b,2.67,1.11
Kepler-1045 b,2.69,0.82
Kepler-1046 b,1.71,1.04
Kepler-1047 b,2.09,1.13
Kepler-1047 c,0.99,1.13
Kepler-1048 b,1.61,0.7
Kepler-1049 b,0.95,0.49
Kepler-105 b,4.81,1.58
Kepler-105 c,1.31,0.89
Kepler-1050 b,1.6,1.13
Kepler-1050 c,1.48,1.13
Kepler-1051 b,3.4,1.73
Kepler-1052 b,2.93,1.03
Kepler-1052 c,2.3,0.85
Kepler-1053 b,0.98,0.69
Kepler-1054 b,2.63,1.34
Kepler-1055 b,1.23,0.94
Kepler-1056 b,3.01,1.2
Kepler-1057 b,3.36,1.1
Kepler-1058 b,2.72,0.69
Kepler-1059 b,1.73,0.72
Kepler-106 b,0.82,1.04
Kepler-106 c,2.5,1.04
Kepler-106 d,0.95,1.04
Kepler-106 e,2.56,1.04
Kepler-1060 b,2.38,0.99
Kepler-1061 b,1.98,1.07
Kepler-1062 b,1.76,0.7
Kepler-1063 b,1.49,1.14
Kepler-1064 b,1.55,0.79
Kepler-1065 b,3.73,0.93
Kepler-1065 c,1.6,0.93
Kepler-1066 b,2.36,0.98
Kepler-1067 b,0.8,0.93
Kepler-1067 c,1.747,0.93
Kepler-1068 b,3.63,1.01
Kepler-1069 b,1.6,0.98
Kepler-107 b,1.536,1.45
Kepler-107 c,1.597,1.45
Kepler-107 d,0.86,1.45
Kepler-107 e,2.903,1.45
Kepler-1070 b,1.73,1.32
Kepler-1071 b,2.38,0.81
Kepler-1072 b,1.58,1.32
Kepler-1073 b,2.3,1
Kepler-1073 c,1.64,1
Kepler-1073 d,1.488,1.12
Kepler-1074 b,1.25,0.57
Kepler-1075 b,1.42,0.54
Kepler-1076 b,0.8,0.74
Kepler-1077 b,2.77,1.02
Kepler-1078 b,1.9,0.92
Kepler-1079 b,1.63,1.36
Kepler-108 b,8.65,2.19
Kepler-108 c,8.18,2.19
Kepler-1080 b,3.28,1.16
Kepler-1081 b,1.01,0.84
Kepler-1082 b,1.12,1.14
Kepler-1083 b,3.36,0.77
Kepler-1084 b,1.11,1.28
Kepler-1085 b,7.22,1.14
Kepler-1085 c,3.268,1.08
Kepler-1086 b,2.44,0.66
Kepler-1086 c,2.94,0.66
Kepler-1087 b,0.61,0.94
Kepler-1088 b,1.42,1.08
Kepler-1089 b,1.83,0.49
Kepler-109 b,2.49,1.39
Kepler-109 c,2.65,1.39
Kepler-1090 b,2.25,0.82
Kepler-1090 c,3.293,1.01
Kepler-1091 b,1.46,1.03
Kepler-1092 b,2.07,1
Kepler-1093 b,1.95,1.2
Kepler-1093 c,1.96,1.2
Kepler-1094 b,3.18,1.21
Kepler-1095 b,1.21,0.92
Kepler-1096 b,1.24,0.63
Kepler-1097 b,3.26,0.79
Kepler-1098 b,1.3,0.99
Kepler-1099 b,2.83,1
Kepler-11 b,1.8,1.06
Kepler-11 c,2.87,1.06
Kepler-11 d,3.12,1.06
Kepler-11 e,4.19,1.06
Kepler-11 f,2.49,1.06
Kepler-11 g,3.33,1.06
Kepler-110 b,1.83,1.15
Kepler-110 c,2.21,1.15
Kepler-1100 b,1.75,1.34
Kepler-1101 b,2.47,0.91
Kepler-1102 b,2.66,0.94
Kepler-1103 b,2.27,1.15
Kepler-1104 b,1.23,1.41
Kepler-1105 b,2.01,0.68
Kepler-1106 b,1.65,1.17
Kepler-1107 b,1.34,0.82
Kepler-1108 b,1.46,0.84
Kepler-1109 b,2.19,1.06
Kepler-111 b,1.58,1.16
Kepler-111 c,7.3,1.16
Kepler-1110 b,2.66,0.7
Kepler-1111 b,2,1.15
Kepler-1112 b,3.02,1.54
Kepler-1113 b,2.81,1.17
Kepler-1114 b,1.35,0.83
Kepler-1115 b,1.7,1.73
Kepler-1116 b,2.54,0.93
Kepler-1117 b,1.11,0.93
Kepler-1118 b,2.74,0.97
Kepler-1119 b,1.92,1.17
Kepler-112 b,2.36,0.84
Kepler-112 c,2.4,0.84
Kepler-1120 b,1.38,0.74
Kepler-1121 b,1.91,1.59
Kepler-1122 b,2.04,0.89
Kepler-1123 b,1.67,0.9
Kepler-1124 b,1.28,0.34
Kepler-1125 b,1.84,0.94
Kepler-1126 b,1.73,0.93
Kepler-1126 c,1.45,0.92
Kepler-1127 b,1.96,0.95
Kepler-1128 b,3.65,0.91
Kepler-1129 b,2.96,1
Kepler-1129 c,2.73,1
Kepler-113 b,1.82,0.69
Kepler-113 c,2.18,0.69
Kepler-1130 b,0.8,0.81
Kepler-1130 c,0.792,0.84
Kepler-1130 d,0.645,0.84
Kepler-1131 b,1.59,1.04
Kepler-1132 b,2.35,0.83
Kepler-1133 b,1.97,0.9
Kepler-1134 b,2.64,0.81
Kepler-1135 b,1.85,0.94
Kepler-1136 b,1.64,0.68
Kepler-1137 b,2.2,1.84
Kepler-1138 b,1.7,0.92
Kepler-1139 b,1.19,0.91
Kepler-114 b,1.26,0.67
Kepler-114 c,1.6,0.54
Kepler-114 d,2.53,0.54
Kepler-1140 b,2.77,0.73
Kepler-1141 b,0.82,1.07
Kepler-1142 b,1.47,0.96
Kepler-1143 b,1.67,0.77
Kepler-1143 c,3.6,0.77
Kepler-1144 b,1.99,0.96
Kepler-1145 b,1.4,0.75
Kepler-1146 b,1.23,0.7
Kepler-1147 b,2.61,1.14
Kepler-1148 b,1.69,0.77
Kepler-1149 b,1.44,1.01
Kepler-115 b,1.09,1.21
Kepler-115 c,2.6,1.21
Kepler-1150 b,1.02,0.72
Kepler-1151 b,2.22,0.85
Kepler-1152 b,0.87,0.53
Kepler-1153 b,1.73,0.88
Kepler-1154 b,2.34,1.43
Kepler-1154 c,2.36,1.43
Kepler-1155 b,2.03,1.03
Kepler-1156 b,1.32,1
Kepler-1157 b,1.09,0.71
Kepler-1158 b,2.34,1.95
Kepler-1159 b,2.37,1.28
Kepler-116 b,3.42,1.45
Kepler-116 c,2.3,1.45
Kepler-1160 b,2.14,0.89
Kepler-1161 b,2.13,0.57
Kepler-1162 b,2.21,0.84
Kepler-1162 c,1.81,0.86
Kepler-1163 b,1.03,1.35
Kepler-1164 b,1.12,0.79
Kepler-1165 b,1.55,1.18
Kepler-1165 c,3.361,1.08
Kepler-1166 b,1.69,0.86
Kepler-1167 b,1.71,0.75
Kepler-1168 b,2.5,0.82
Kepler-1169 b,0.94,1.23
Kepler-117 b,8.059,1.61
Kepler-117 c,12.341,1.61
Kepler-1170 b,2.41,0.76
Kepler-1171 b,2.56,1.95
Kepler-1172 b,3.2,0.89
Kepler-1173 b,0.89,0.82
Kepler-1174 b,1.59,1.04
Kepler-1175 b,2.99,0.86
Kepler-1176 b,2.45,1.02
Kepler-1177 b,1.9,0.97
Kepler-1178 b,1.07,0.75
Kepler-1179 b,1.32,0.81
Kepler-118 b,1.96,1.09
Kepler-118 c,7.68,1.09
Kepler-1180 b,1.99,1.14
Kepler-1181 b,1.57,1.3
Kepler-1181 c,1.83,1.35
Kepler-1182 b,2.41,1.05
Kepler-1183 b,2.82,0.99
Kepler-1184 b,2.68,1.07
Kepler-1185 b,1.33,0.87
Kepler-1186 b,2.23,0.93
Kepler-1187 b,2.61,1.09
Kepler-1188 b,2.08,1.06
Kepler-1189 b,1.77,1.16
Kepler-119 b,3.6,0.84
Kepler-119 c,0.92,0.84
Kepler-1190 b,1.33,0.72
Kepler-1191 b,1.51,0.81
Kepler-1192 b,2.36,0.83
Kepler-1193 b,1.32,1.21
Kepler-1194 b,1.51,0.92
Kepler-1195 b,2.08,0.71
Kepler-1196 b,2.23,0.97
Kepler-1197 b,1.25,0.72
Kepler-1198 b,1.47,0.9
Kepler-1199 b,1.15,1.17
Kepler-12 b,19.661,1.48
Kepler-120 b,2.15,0.53
Kepler-120 c,1.53,0.53
Kepler-1200 b,1.06,0.7
Kepler-1201 b,2.29,1.24
Kepler-1202 b,2.94,1.04
Kepler-1203 b,1.06,0.61
Kepler-1204 b,3.05,1.03
Kepler-1205 b,1.41,0.81
Kepler-1206 b,1.64,0.75
Kepler-1207 b,1.62,1.06
Kepler-1208 b,2.32,0.76
Kepler-1209 b,1.51,1.38
Kepler-121 b,2.34,0.7
Kepler-121 c,2.27,0.7
Kepler-1210 b,1.7,0.92
Kepler-1211 b,2.55,0.94
Kepler-1212 b,2.14,1.15
Kepler-1213 b,1.19,1.21
Kepler-1214 b,2.36,0.8
Kepler-1215 b,1.22,0.93
Kepler-1216 b,1.39,0.98
Kepler-1217 b,1.99,1.08
Kepler-1218 b,1.44,1.1
Kepler-1219 b,2.12,1.94
Kepler-122 b,2.34,1.22
Kepler-122 c,5.87,1.22
Kepler-122 d,2.2,1.22
Kepler-122 e,2.6,1.22
Kepler-122 f,1.75,0.95
Kepler-1220 b,1.52,0.99
Kepler-1221 b,1.88,0.82
Kepler-1222 b,0.79,0.8
Kepler-1223 b,1.22,0.75
Kepler-1224 b,1.33,1.22
Kepler-1225 b,1.82,1.19
Kepler-1226 b,1.45,1.02
Kepler-1227 b,2.29,0.95
Kepler-1228 b,1.54,0.74
Kepler-1229 b,1.4,0.51
Kepler-123 b,2.94,1.26
Kepler-123 c,1.48,1.26
Kepler-1230 b,2.71,1.08
Kepler-1231 b,1.42,1
Kepler-1232 b,1.93,0.89
Kepler-1233 b,2.6,1.25
Kepler-1234 b,2.81,0.76
Kepler-1235 b,0.79,0.9
Kepler-1236 b,2.14,0.82
Kepler-1237 b,2.86,0.9
Kepler-1238 b,1.93,1.48
Kepler-1239 b,2.9,1.57
Kepler-124 b,0.73,0.64
Kepler-124 c,1.75,0.64
Kepler-124 d,1.11,0.64
Kepler-1240 b,1.15,0.96
Kepler-1241 b,2.63,0.8
Kepler-1242 b,2.26,0.74
Kepler-1243 b,1.75,0.94
Kepler-1244 b,1.35,1.77
Kepler-1245 b,1.44,0.83
Kepler-1245 c,1.44,0.83
Kepler-1246 b,1.36,0.69
Kepler-1247 b,2.33,0.82
Kepler-1248 b,1.18,1.21
Kepler-1249 b,2.38,1.28
Kepler-125 b,2.37,0.51
Kepler-125 c,0.74,0.51
Kepler-1250 b,1.92,0.98
Kepler-1251 b,1.84,0.89
Kepler-1252 b,1.67,1.09
Kepler-1253 b,1.33,1.1
Kepler-1254 b,1.55,0.75
Kepler-1254 c,1.3,0.75
Kepler-1254 d,1.31,0.75
Kepler-1255 b,2.32,1.12
Kepler-1256 b,1.49,1.36
Kepler-1257 b,1.52,0.87
Kepler-1258 b,0.86,0.99
Kepler-1259 b,1.43,0.77
Kepler-126 b,1.52,1.36
Kepler-126 c,1.58,1.36
Kepler-126 d,2.5,1.36
Kepler-1260 b,1.77,1.08
Kepler-1261 b,2.26,0.77
Kepler-1262 b,1.82,0.98
Kepler-1263 b,1.14,0.8
Kepler-1264 b,1.18,0.98
Kepler-1265 b,1.35,0.69
Kepler-1266 b,2.58,0.76
Kepler-1266 c,1.68,0.83
Kepler-1267 b,3.01,1.2
Kepler-1268 b,2.03,1.09
Kepler-1269 b,1.63,1.15
Kepler-127 b,1.4,1.36
Kepler-127 c,2.66,1.36
Kepler-127 d,2.64,1.36
Kepler-1270 b,3.32,3.38
Kepler-1271 b,1.48,1.23
Kepler-1272 b,2.37,1.09
Kepler-1273 b,2.49,0.91
Kepler-1274 b,1.42,2.17
Kepler-1275 b,1.48,1.36
Kepler-1276 b,1.19,1.21
Kepler-1277 b,1.6,0.92
Kepler-1278 b,1.01,1.16
Kepler-1279 b,1.75,1.33
Kepler-128 b,1.43,1.61
Kepler-128 c,1.34,1.61
Kepler-1280 b,1.87,1.32
Kepler-1281 b,1.64,0.83
Kepler-1282 b,1.55,0.89
Kepler-1283 b,1.91,1.25
Kepler-1284 b,1.21,0.79
Kepler-1285 b,0.97,1.28
Kepler-1286 b,2.15,0.98
Kepler-1287 b,1.54,0.94
Kepler-1288 b,1.12,1.29
Kepler-1289 b,1.52,1.17
Kepler-129 b,2.4,1.65
Kepler-129 c,2.52,1.65
Kepler-1290 b,1.42,0.93
Kepler-1291 b,1.66,0.8
Kepler-1292 b,1.82,0.93
Kepler-1293 b,0.97,1.28
Kepler-1294 b,3.19,0.97
Kepler-1295 b,1.55,0.89
Kepler-1296 b,0.91,0.83
Kepler-1297 b,0.97,0.99
Kepler-1298 b,1.31,2
Kepler-1299 b,2.98,0.91
Kepler-130 b,1.02,1.13
Kepler-130 c,2.9,1.17
Kepler-130 d,1.64,1.13
Kepler-1300 b,1.37,1.79
Kepler-1301 b,1.4,0.81
Kepler-1302 b,1.43,0.82
Kepler-1303 b,1.42,1
Kepler-1304 b,2.29,0.81
Kepler-1305 b,1.88,0.96
Kepler-1306 b,1.91,0.97
Kepler-1307 b,2.47,1.08
Kepler-1308 b,0.52,0.34
Kepler-1309 b,2.37,0.8
Kepler-131 b,2.41,1.03
Kepler-131 c,0.84,1.03
Kepler-1310 b,1.44,0.88
Kepler-1311 b,1.24,1.4
Kepler-1311 c,1.22,1.4
Kepler-1311 d,9.658,1.67
Kepler-1312 b,2.1,0.92
Kepler-1312 c,1.027,0.91
Kepler-1313 b,1.76,0.85
Kepler-1314 b,5.11,0.59
Kepler-1315 b,1.38,0.75
Kepler-1315 c,1.844,0.86
Kepler-1316 b,3.54,1.12
Kepler-1317 b,1.56,0.79
Kepler-1318 b,3.11,0.7
Kepler-1319 b,1.34,0.54
Kepler-132 b,1.21,1.18
Kepler-132 c,1.28,1.18
Kepler-132 d,1.55,1.18
Kepler-132 e,1.18,1.1
Kepler-1320 b,1.7,0.74
Kepler-1321 b,4.92,0.53
Kepler-1321 c,2.4,0.53
Kepler-1321 d,2.628,0.5
Kepler-1322 b,1.61,0.87
Kepler-1322 c,2.155,0.8
Kepler-1323 b,1.52,1.4
Kepler-1324 b,1.51,0.73
Kepler-1325 b,2.86,0.91
Kepler-1326 b,4.18,1.74
Kepler-1327 b,1.8,1.03
Kepler-1328 b,0.98,0.99
Kepler-1329 b,2.17,0.69
Kepler-133 b,1.76,1.43
Kepler-133 c,2.84,1.43
Kepler-1330 b,1.65,0.94
Kepler-1331 b,1.05,0.69
Kepler-1332 b,1.37,0.9
Kepler-1333 b,2.81,0.92
Kepler-1334 b,2.29,0.91
Kepler-1335 b,1.45,0.74
Kepler-1336 b,1.98,1.3
Kepler-1336 c,1.71,1.3
Kepler-1337 b,2.41,0.67
Kepler-1338 b,0.92,1.05
Kepler-1339 b,0.71,0.93
Kepler-134 b,2,1.18
Kepler-134 c,1.26,1.18
Kepler-1340 b,1.55,1.42
Kepler-1341 b,2.99,0.72
Kepler-1342 b,1.66,0.9
Kepler-1343 b,1.93,0.93
Kepler-1344 b,1.84,1.13
Kepler-1345 b,2.36,1.55
Kepler-1346 b,1.58,1.21
Kepler-1347 b,1.03,0.79
Kepler-1348 b,1.94,1.04
Kepler-1349 b,0.7,1.28
Kepler-135 b,1.81,1.27
Kepler-135 c,1.16,1.27
Kepler-1350 b,2.52,0.53
Kepler-1350 c,1.73,0.53
Kepler-1351 b,0.65,0.67
Kepler-1352 b,0.89,1.16
Kepler-1353 b,1.8,0.72
Kepler-1354 b,2.97,1.24
Kepler-1355 b,1.46,0.83
Kepler-1356 b,1.53,0.78
Kepler-1357 b,1.28,0.9
Kepler-1358 b,1.12,0.79
Kepler-1359 b,2.83,0.72
Kepler-136 b,2.05,1.35
Kepler-136 c,1.99,1.35
Kepler-1360 b,3.4,1.83
Kepler-1361 b,0.86,0.79
Kepler-1362 b,2.6,0.74
Kepler-1363 b,1.25,0.72
Kepler-1364 b,2.15,1.79
Kepler-1365 b,0.92,1.05
Kepler-1365 c,0.8,1.05
Kepler-1366 b,1.43,0.6
Kepler-1367 b,0.92,0.6
Kepler-1368 b,1.65,1.08
Kepler-1369 b,2.69,0.99
Kepler-137 b,1.47,0.8
Kepler-137 c,1.88,0.8
Kepler-1370 b,1.84,1.29
Kepler-1370 c,1.27,1.29
Kepler-1371 b,0.73,0.83
Kepler-1371 c,0.64,0.83
Kepler-1372 b,1.27,0.97
Kepler-1373 b,1.16,1.33
Kepler-1374 b,2.29,0.81
Kepler-1375 b,1.74,1.78
Kepler-1376 b,1.05,0.97
Kepler-1377 b,1.25,0.82
Kepler-1378 b,2.2,0.67
Kepler-1379 b,1.3,0.79
Kepler-138 b,0.64,0.54
Kepler-138 c,1.51,0.54
Kepler-138 d,1.51,0.54
Kepler-138 e,0.797,0.54
Kepler-1380 b,1.43,0.94
Kepler-1381 b,2.25,0.94
Kepler-1382 b,1.88,1.72
Kepler-1383 b,1.41,1.44
Kepler-1384 b,1.94,0.74
Kepler-1385 b,0.85,1.29
Kepler-1386 b,1.24,1.03
Kepler-1387 b,0.93,0.77
Kepler-1388 b,2.59,0.61
Kepler-1388 c,2.26,0.61
Kepler-1388 d,2.86,0.61
Kepler-1388 e,2.46,0.61
Kepler-1389 b,1.77,0.74
Kepler-139 b,2.94,1.3
Kepler-139 c,3.38,1.3
Kepler-1390 b,1.18,0.98
Kepler-1391 b,1.68,1.1
Kepler-1392 b,1.96,0.85
Kepler-1393 b,0.8,0.92
Kepler-1394 b,1.39,2.55
Kepler-1395 b,0.8,1.23
Kepler-1396 b,2.07,1.27
Kepler-1397 b,1.72,1.12
Kepler-1398 b,0.9,1.18
Kepler-1398 c,1.03,1.18
Kepler-1399 b,1.25,0.96
Kepler-14 b,12.733,2.05
Kepler-140 b,1.61,1.29
Kepler-140 c,1.8,1.29
Kepler-1400 b,1.62,0.78
Kepler-1401 b,1.68,1.1
Kepler-1402 b,0.76,0.87
Kepler-1403 b,2.14,1.15
Kepler-1404 b,2.01,0.8
Kepler-1405 b,3.96,1.07
Kepler-1406 b,1.1,1.12
Kepler-1407 b,2.25,1.15
Kepler-1408 b,0.89,1.35
Kepler-1409 b,1.04,0.79
Kepler-141 b,0.69,0.79
Kepler-141 c,1.41,0.79
Kepler-1410 b,1.78,0.6
Kepler-1411 b,2.82,0.92
Kepler-1412 b,0.83,1.27
Kepler-1413 b,1.82,0.8
Kepler-1414 b,1.23,0.75
Kepler-1415 b,1.29,0.84
Kepler-1416 b,0.88,1.15
Kepler-1417 b,1,1.02
Kepler-1418 b,1.66,0.72
Kepler-1419 b,2.86,1.01
Kepler-142 b,1.99,1.27
Kepler-142 c,2.86,1.27
Kepler-142 d,2.16,1.27
Kepler-1420 b,1.28,0.79
Kepler-1421 b,0.93,1.42
Kepler-1422 b,2.02,1.23
Kepler-1423 b,1.06,0.75
Kepler-1424 b,1.16,1.07
Kepler-1425 b,0.94,0.95
Kepler-1426 b,1.56,1.02
Kepler-1427 b,1.1,1.01
Kepler-1428 b,1.64,1.36
Kepler-1429 b,1.29,1.07
Kepler-143 b,2.41,1.36
Kepler-143 c,3.37,1.36
Kepler-1430 b,1.18,0.72
Kepler-1431 b,1.47,1.03
Kepler-1432 b,2.22,1.13
Kepler-1433 b,1.56,1.19
Kepler-1434 b,1.11,2.04
Kepler-1435 b,0.86,1.32
Kepler-1436 b,1.31,1.09
Kepler-1437 b,1.37,0.9
Kepler-1438 b,0.94,0.96
Kepler-1439 b,1.46,0.43
Kepler-144 b,1.33,1.24
Kepler-144 c,1.35,1.24
Kepler-1440 b,1.26,0.96
Kepler-1441 b,1.31,1
Kepler-1442 b,3.93,1.44
Kepler-1443 b,0.97,1.27
Kepler-1444 b,2.18,1.05
Kepler-1445 b,0.96,1.26
Kepler-1446 b,0.82,0.75
Kepler-1447 b,2.9,0.95
Kepler-1448 b,1.61,0.93
Kepler-1449 b,1.68,1.1
Kepler-145 b,2.65,1.85
Kepler-145 c,4.32,1.85
Kepler-1450 b,1.71,0.68
Kepler-1451 b,3.35,0.99
Kepler-1452 b,2.7,2.06
Kepler-1453 b,2.67,0.94
Kepler-1454 b,1.88,0.86
Kepler-1455 b,2.16,0.6
Kepler-1456 b,1.14,0.62
Kepler-1457 b,1.99,1.01
Kepler-1458 b,2.76,0.94
Kepler-1459 b,1.36,0.74
Kepler-146 b,3.71,1.21
Kepler-146 c,3.13,1.21
Kepler-1460 b,1.96,0.67
Kepler-1461 b,2.03,0.74
Kepler-1462 b,3.82,1
Kepler-1463 b,1.86,0.95
Kepler-1464 b,1.66,1.01
Kepler-1464 c,1,1.01
Kepler-1465 b,1.77,0.71
Kepler-1466 b,1.55,1.02
Kepler-1467 b,3.3,0.82
Kepler-1468 b,1.73,1.05
Kepler-1468 c,1.15,1.05
Kepler-1468 d,3.332,1.5
Kepler-1469 b,2.8,0.89
Kepler-147 b,1.53,1.47
Kepler-147 c,2.43,1.47
Kepler-1470 b,1.07,0.76
Kepler-1471 b,1.41,0.93
Kepler-1471 c,1.88,1.17
Kepler-1472 b,1.9,1.25
Kepler-1473 b,1.19,1.09
Kepler-1474 b,2.16,1.04
Kepler-1475 b,2.92,1.28
Kepler-1476 b,1.67,0.96
Kepler-1477 b,1.18,0.78
Kepler-1478 b,1.73,1.06
Kepler-1479 b,1.83,0.98
Kepler-148 b,1.8,0.85
Kepler-148 c,3.6,0.85
Kepler-148 d,8.68,0.81
Kepler-1480 b,1.67,0.81
Kepler-1481 b,1.23,0.75
Kepler-1482 b,1.01,0.84
Kepler-1483 b,1.52,1.4
Kepler-1484 b,2.11,0.92
Kepler-1485 b,1.47,1.12
Kepler-1486 b,2.32,1.12
Kepler-1487 b,2.13,1.63
Kepler-1487 c,7.97,3.96
Kepler-1488 b,1.86,1.31
Kepler-1488 c,1.652,1.52
Kepler-1489 b,1.77,0.9
Kepler-149 b,4.21,0.95
Kepler-149 c,1.61,0.95
Kepler-149 d,3.96,0.95
Kepler-1490 b,3.04,0.87
Kepler-1491 b,1.51,0.99
Kepler-1491 c,2.44,1.39
Kepler-1492 b,1.49,0.72
Kepler-1493 b,1.41,1.29
Kepler-1494 b,3.07,0.94
Kepler-1495 b,2.94,1.04
Kepler-1496 b,2.22,1.27
Kepler-1497 b,1.66,0.95
Kepler-1498 b,1.33,0.81
Kepler-1499 b,1.19,0.78
Kepler-15 b,10.76,0.99
Kepler-150 b,1.25,0.94
Kepler-150 c,3.69,0.94
Kepler-150 d,2.79,0.94
Kepler-150 e,3.12,0.94
Kepler-150 f,3.64,0.91
Kepler-1500 b,1.2,1
Kepler-1501 b,1.56,1.3
Kepler-1502 b,3.18,1.72
Kepler-1503 b,2.27,0.74
Kepler-1504 b,2.13,0.81
Kepler-1505 b,0.93,0.86
Kepler-1506 b,1.32,0.93
Kepler-1507 b,0.84,0.85
Kepler-1508 b,1.33,1.22
Kepler-1509 b,1.85,0.99
Kepler-151 b,3.06,0.83
Kepler-151 c,2.09,0.83
Kepler-1510 b,3.36,1.28
Kepler-1511 b,1.68,1.29
Kepler-1512 b,1.18,0.67
Kepler-1513 b,8.46,0.97
Kepler-1514 b,12.42,1.29
Kepler-1514 c,1.176,1.29
Kepler-1515 b,9.55,1.41
Kepler-1516 b,1.75,1.07
Kepler-1517 b,9.76,1.95
Kepler-1518 b,3.05,1.88
Kepler-1518 c,2.9,1.34
Kepler-1519 b,7.06,0.91
Kepler-152 b,2.79,0.72
Kepler-152 c,2.39,0.72
Kepler-1520 b,5.77,0.71
Kepler-1521 b,2.5,0.76
Kepler-1522 b,1.73,0.93
Kepler-1523 b,1.58,0.96
Kepler-1524 b,3.54,1.25
Kepler-1525 b,0.91,1.04
Kepler-1526 b,2.43,0.69
Kepler-1527 b,4.77,1.32
Kepler-1528 b,1.46,1.03
Kepler-1529 b,2.1,0.77
Kepler-153 b,2.92,0.89
Kepler-153 c,2.53,0.89
Kepler-1530 b,1.64,0.88
Kepler-1530 c,1.65,0.88
Kepler-1530 d,3.279,1.3
Kepler-1531 b,1.11,1.27
Kepler-1532 b,1.35,0.88
Kepler-1533 b,3.46,1.51
Kepler-1534 b,1.89,0.86
Kepler-1535 b,2.55,1.11
Kepler-1536 b,3.14,0.67
Kepler-1537 b,1.18,0.77
Kepler-1538 b,2.82,1.03
Kepler-1539 b,2.7,0.8
Kepler-154 b,2.26,1
Kepler-154 c,2.95,1
Kepler-154 d,3.84,0.98
Kepler-154 e,1.5,0.98
Kepler-154 f,1.5,0.98
Kepler-1540 b,2.49,0.69
Kepler-1541 b,1.16,0.81
Kepler-1542 b,0.76,0.99
Kepler-1542 c,0.65,0.99
Kepler-1542 d,0.87,0.99
Kepler-1542 e,0.76,0.99
Kepler-1543 b,2.71,1.65
Kepler-1544 b,1.78,0.74
Kepler-1545 b,2.7,0.8
Kepler-1546 b,3.13,0.93
Kepler-1547 b,0.9,1.18
Kepler-1548 b,2.64,0.97
Kepler-1549 b,2.57,0.84
Kepler-155 b,2.09,0.62
Kepler-155 c,2.24,0.62
Kepler-1550 b,3.02,1.11
Kepler-1551 b,2.66,1.22
Kepler-1552 b,2.47,0.78
Kepler-1553 b,1.15,0.81
Kepler-1554 b,2.9,0.81
Kepler-1555 b,1.61,1.06
Kepler-1556 b,1.96,0.95
Kepler-1557 b,1.53,1.17
Kepler-1558 b,0.68,0.79
Kepler-1559 b,0.72,0.82
Kepler-156 b,2.3,0.81
Kepler-156 c,2.55,0.81
Kepler-1560 b,0.89,1.02
Kepler-1561 b,1.09,1.11
Kepler-1562 b,3.55,1.05
Kepler-1563 b,0.75,0.99
Kepler-1564 b,1.47,0.9
Kepler-1565 b,1.19,0.73
Kepler-1566 b,0.79,0.81
Kepler-1567 b,2.73,0.93
Kepler-1568 b,1.3,1.19
Kepler-1569 b,1.68,1.4
Kepler-157 b,1.32,1.04
Kepler-157 c,2.24,1.04
Kepler-157 d,1.46,1.03
Kepler-1570 b,1.07,0.89
Kepler-1571 b,1.52,1.39
Kepler-1572 b,0.94,0.95
Kepler-1573 b,1.2,1
Kepler-1574 b,1.29,1.08
Kepler-1575 b,1.31,0.92
Kepler-1576 b,1.04,1.06
Kepler-1577 b,1.13,0.74
Kepler-1578 b,1.04,0.86
Kepler-1579 b,0.84,0.7
Kepler-158 b,2.12,0.62
Kepler-158 c,1.9,0.62
Kepler-1580 b,2.11,2.15
Kepler-1581 b,0.8,1.23
Kepler-1582 b,1.49,0.3
Kepler-1583 b,0.6,0.91
Kepler-1584 b,1.61,1.13
Kepler-1585 b,1.79,0.91
Kepler-1586 b,1.52,1.75
Kepler-1587 b,1.33,1.22
Kepler-1588 b,0.76,0.99
Kepler-1589 b,1.09,1.25
Kepler-159 b,2.38,0.66
Kepler-159 c,3.41,0.66
Kepler-1590 b,1.14,1.16
Kepler-1591 b,1.27,1.16
Kepler-1592 b,1.54,1.28
Kepler-1593 b,3.17,0.77
Kepler-1594 b,1.06,1.08
Kepler-1595 b,1.23,0.8
Kepler-1596 b,1.9,0.92
Kepler-1597 b,1.06,1.39
